BndEquGlat BndEquMlat BndEquMlon BndGlon BndPolGlat BndPolMlat BndPolMlon date minTecGlat minTecMlat minTecMlon minTecVal
41.0 51.0495590237 7.97918021276 -71.0 50.0 59.7372199042 8.93649500016 "2012-06-18 03:27:30" 45.0 54.8948485992 8.38980066045 6.35
41.0 50.8897879484 9.30499585537 -70.0 50.0 59.5972763226 10.2997159651 "2012-06-18 03:27:30" 45.0 54.7435883505 9.72834511668 5.7
41.0 50.7211625233 10.620619352 -69.0 50.0 59.4504439742 11.6499161889 "2012-06-18 03:27:30" 45.0 54.5844853519 11.0553811119 5.5
40.0 49.5830831676 11.8180351307 -68.0 50.0 59.2969924086 12.9867524679 "2012-06-18 03:27:30" 45.0 54.4177699092 12.3705445608 6.1
39.0 48.2334300625 14.2832435752 -66.0 52.0 60.933967099 15.9185161329 "2012-06-18 03:27:30" 46.0 55.0425477134 15.0865758627 6.4
42.0 50.5150206539 18.3939924717 -63.0 52.0 60.4224177571 19.7907900578 "2012-06-18 03:27:30" 47.0 55.4613175613 19.0222292867 5.55
42.0 50.0650945503 20.8505758486 -61.0 51.0 59.0595233986 22.1195747186 "2012-06-18 03:27:30" 47.0 55.0572587387 21.4930531484 5.4
44.0 51.6019405834 23.4992583906 -59.0 52.0 59.6762432615 24.7438363169 "2012-06-18 03:27:30" 48.0 55.6428466391 24.0577525534 5.6
61.0 62.9391303195 61.2236396652 -26.0 66.0 68.166696868 64.3373857465 "2012-06-18 03:27:30" 63.0 65.0586408307 62.3336641578 2.3
57.0 57.2285292466 -94.0258903756 -153.0 66.0 66.3094289751 -98.8943277957 "2012-06-18 03:27:30" 63.0 63.2931473943 -96.9617777248 5.75
58.0 58.4142105022 -93.5868159754 -152.0 65.0 65.4702028485 -97.3643859938 "2012-06-18 03:27:30" 62.0 62.4528408528 -95.5479045853 5.35
57.0 57.5845474649 -92.2812724795 -151.0 67.0 67.6277729368 -97.9744892197 "2012-06-18 03:27:30" 62.0 62.6242925567 -94.6894793908 4.9
57.0 58.3198275471 -88.7172398069 -147.0 64.0 65.3221544009 -92.393099831 "2012-06-18 03:27:30" 62.0 63.3284928293 -91.1859774015 5.6
57.0 58.5079297704 -87.8092950873 -146.0 64.0 65.4982323685 -91.5052311613 "2012-06-18 03:27:30" 62.0 63.50870869 -90.2913121111 4.9
41.0 51.0122436598 -34.5687795042 -102.0 48.0 57.8264791557 -35.4958457252 "2012-06-18 03:27:30" 45.0 54.9064751239 -35.0698386295 5.95
46.0 57.0163042726 -15.5720952953 -88.0 53.0 63.6866555294 -15.7434584927 "2012-06-18 03:27:30" 49.0 59.8830264266 -15.6197850472 8.0
46.0 57.0276930702 -14.1267821773 -87.0 53.0 63.6956875063 -14.2302613877 "2012-06-18 03:27:30" 49.0 59.8930429091 -14.1474037169 7.9
46.0 57.0288236154 -12.6805656945 -86.0 52.0 62.7479848671 -12.7003770092 "2012-06-18 03:27:30" 49.0 59.8932350309 -12.6745327379 7.4
46.0 57.019660876 -11.234440811 -85.0 52.0 62.738422676 -11.1987635413 "2012-06-18 03:27:30" 49.0 59.8835789746 -11.2022137789 7.2
60.0 57.5088224588 103.751956015 26.0 66.0 63.5947973773 106.519154332 "2012-06-18 03:27:30" 64.0 61.5864314507 105.469607711 4.1
61.0 58.5094792165 105.000575093 27.0 70.0 67.5091222066 109.954118888 "2012-06-18 03:27:30" 66.0 63.5587519197 107.348764842 4.2
47.0 53.3858221441 -59.8369713867 -122.0 56.0 62.2370059904 -62.8640976773 "2012-06-18 03:27:30" 52.0 58.3131569326 -61.3992381164 7.2
42.0 51.8402348681 -35.983460421 -103.0 48.0 57.6904805865 -36.8451794275 "2012-06-18 03:27:30" 46.0 55.7415308625 -36.5372397659 7.3
39.0 49.7037553811 2.40639387494 -75.0 50.0 60.2228003697 3.36206732801 "2012-06-18 03:27:30" 46.0 56.3767756792 3.0151080569 6.85
55.0 52.2981114472 101.236969893 25.0 69.0 66.6122297487 107.609429463 "2012-06-18 03:27:30" 66.0 63.6323103625 105.692040778 4.1
54.0 56.485508766 -81.8980697572 -141.0 66.0 68.3515254455 -88.3679586378 "2012-06-18 03:27:30" 64.0 66.3987131851 -86.9348308813 4.6
45.0 52.7493295197 -51.3138603388 -115.0 51.0 58.6574312583 -52.8715622337 "2012-06-18 03:27:30" 49.0 56.6906588815 -52.3201512287 6.5
45.0 52.9335377112 -50.1353554 -114.0 52.0 59.8192789098 -51.935569899 "2012-06-18 03:27:30" 49.0 56.8735506285 -51.1141064307 7.3
43.0 51.8548654598 -43.6912091182 -109.0 50.0 58.72504879 -45.1206102371 "2012-06-18 03:27:30" 47.0 55.7840861988 -44.4693352039 6.65
43.0 52.0248513995 -42.4583547295 -108.0 49.0 57.9102735509 -43.6134026402 "2012-06-18 03:27:30" 47.0 55.9504595539 -43.2038476769 6.6
43.0 52.1913808877 -41.2136278361 -107.0 50.0 59.0470600823 -42.5260217297 "2012-06-18 03:27:30" 47.0 56.1129095025 -41.9257700696 6.6
43.0 52.3540800641 -39.9569603072 -106.0 50.0 59.2014712381 -41.2089989516 "2012-06-18 03:27:30" 47.0 56.271094616 -40.6350957643 6.75
43.0 52.5125538649 -38.6883302929 -105.0 52.0 61.2925712054 -40.2857088607 "2012-06-18 03:27:30" 48.0 57.401475119 -39.5069749973 8.2
43.0 52.6663889091 -37.4077667998 -104.0 52.0 61.4340864026 -38.9238158413 "2012-06-18 03:27:30" 48.0 57.548688804 -38.1822972548 8.7
39.0 49.4815540824 -30.4663430474 -99.0 48.0 58.1959817306 -31.3777381533 "2012-06-18 03:27:30" 44.0 54.3199846084 -30.9310150717 4.0
38.0 49.2919378723 -5.90292044218 -81.0 48.0 58.7917255776 -5.38100133106 "2012-06-18 03:27:30" 46.0 56.8805639961 -5.47042587082 7.15
56.0 58.0837355955 -84.6075067319 -143.0 66.0 67.9971837178 -90.2092344613 "2012-06-18 03:27:30" 63.0 65.0479148179 -88.1537323368 4.7
48.0 53.3811366337 -65.5871695366 -127.0 59.0 64.1926543199 -69.8229239008 "2012-06-18 03:27:30" 57.0 62.2401829815 -68.9000089154 7.15
45.0 53.115724839 -48.945568092 -113.0 52.0 59.9973106706 -50.6951908291 "2012-06-18 03:27:30" 48.0 56.0701332358 -49.6475305077 6.8
44.0 52.3113604927 -47.5295337259 -112.0 51.0 59.1939947854 -49.172434116 "2012-06-18 03:27:30" 48.0 56.2485365914 -48.4241121978 7.2
44.0 52.4892994861 -46.3240475253 -111.0 51.0 59.3669003462 -47.9131919884 "2012-06-18 03:27:30" 48.0 56.4240916494 -47.1882732235 7.4
43.0 51.6817733384 -44.9123005679 -110.0 51.0 59.5364102935 -46.6406559576 "2012-06-18 03:27:30" 47.0 55.6141143779 -45.7222825348 6.5
41.0 51.152621061 -33.2709388052 -101.0 48.0 57.9563105395 -34.1345826316 "2012-06-18 03:27:30" 45.0 55.0407730615 -33.7362133025 4.75
38.0 49.062265633 -23.7704488687 -94.0 50.0 60.5805610276 -24.4698254179 "2012-06-18 03:27:30" 44.0 54.8148222175 -24.0496936462 4.8
41.0 52.0098120503 -22.5217348382 -93.0 50.0 60.646120775 -23.01160249 "2012-06-18 03:27:30" 45.0 55.8483612407 -22.6975797691 5.5
57.0 58.8885565881 -85.9714198363 -144.0 65.0 66.840282586 -90.3836581515 "2012-06-18 03:27:30" 63.0 64.8655591076 -89.0706398503 4.9
50.0 54.5450151201 -70.4590451578 -131.0 58.0 62.430620855 -73.639998154 "2012-06-18 03:27:30" 56.0 60.4639670293 -72.7469123474 7.4
44.0 51.1233327783 25.8507466405 -57.0 53.0 60.2929664046 27.3361046748 "2012-06-18 03:27:30" 49.0 56.2295380179 26.5825254724 5.7
57.0 59.2743628515 -84.1026180735 -142.0 65.0 67.1972434813 -88.5538190617 "2012-06-18 03:27:30" 63.0 65.2314581539 -87.2277408506 4.6
49.0 54.1651589658 -66.975170231 -128.0 59.0 63.9979682464 -70.91583906 "2012-06-18 03:27:30" 57.0 62.04299026 -69.9881388759 6.8
48.0 54.1750704371 -61.2424482135 -123.0 56.0 62.0439366936 -64.0106216721 "2012-06-18 03:27:30" 53.0 59.1014519365 -62.876526381 7.0
39.0 49.3508695024 -31.7682620783 -100.0 48.0 58.0796012779 -32.76174112 "2012-06-18 03:27:30" 45.0 55.1685919249 -32.3912286976 4.3
42.0 53.0340779084 -21.1702632259 -92.0 50.0 60.7027779765 -21.5469898426 "2012-06-18 03:27:30" 46.0 56.8701194012 -21.3246706465 6.6
39.0 48.4343360015 13.0026070637 -67.0 51.0 60.116061612 14.4510755122 "2012-06-18 03:27:30" 46.0 55.2206686346 13.7932402406 6.8
39.0 48.023530113 15.5527424818 -65.0 52.0 60.7685690848 17.2241387777 "2012-06-18 03:27:30" 46.0 54.8577512702 16.366888661 6.1
40.0 48.7759736495 16.9207233395 -64.0 51.0 59.610750518 18.3512471895 "2012-06-18 03:27:30" 47.0 55.6549010402 17.7660613669 5.9
43.0 50.8301783174 22.1788610463 -60.0 52.0 59.8688553416 23.5281470452 "2012-06-18 03:27:30" 47.0 54.8472594091 22.7075136884 5.25
44.0 50.8759583854 27.005738872 -56.0 52.0 59.0777930968 28.3013050767 "2012-06-18 03:27:30" 48.0 54.9865626358 27.5799319895 5.8
57.0 58.6975414548 -86.8941019331 -145.0 66.0 67.6475313988 -92.012354928 "2012-06-18 03:27:30" 63.0 64.6844889887 -89.9787606493 4.9
42.0 53.0901773673 -19.7738646494 -91.0 51.0 61.7041234765 -20.1356343266 "2012-06-18 03:27:30" 46.0 56.9214752338 -19.8927509788 7.0
42.0 50.2936498043 19.6287614342 -62.0 52.0 60.242207068 21.0516317514 "2012-06-18 03:27:30" 47.0 55.2620241683 20.2645967318 5.45
44.0 51.3654082095 24.6818975294 -58.0 53.0 60.488227816 26.1461911874 "2012-06-18 03:27:30" 48.0 55.4282205413 25.2460474147 5.7
44.0 50.6235435672 28.1468284939 -55.0 50.0 56.8206601725 29.069129119 "2012-06-18 03:27:30" 47.0 53.7272584633 28.5685329778 4.8
59.0 58.5742677829 -98.2953476188 -157.0 70.0 69.6902915174 -105.456719998 "2012-06-18 03:27:30" 64.0 63.659920124 -100.875942065 7.85
62.0 59.4760501002 107.125888116 29.0 70.0 67.428601193 111.560922392 "2012-06-18 03:27:30" 68.0 65.469749697 110.188276525 3.65
56.0 54.1661651011 82.8419996185 3.0 63.0 61.7799318719 86.10849064 "2012-06-18 03:27:30" 61.0 59.6561396479 85.0410958942 4.0
41.0 47.2389049683 28.9103879588 -54.0 52.0 58.6642269608 30.5993269613 "2012-06-18 03:27:30" 46.0 52.4504672651 29.5489575343 4.85
60.0 57.8001508086 96.0898887576 17.0 66.0 63.9900384018 99.1581038093 "2012-06-18 03:27:30" 64.0 61.9516843151 98.0015965288 2.4
60.0 57.7606977877 96.930423641 18.0 66.0 63.9393631708 99.9673999074 "2012-06-18 03:27:30" 64.0 61.9041809047 98.8220536767 2.75
60.0 62.8300497633 55.4139727926 -32.0 65.0 68.045177495 58.2515913144 "2012-06-18 03:27:30" 63.0 65.9863384199 56.9862494658 2.0
58.0 55.480374387 101.29937511 24.0 68.0 65.666206642 106.109443572 "2012-06-18 03:27:30" 66.0 63.6713320726 104.867373319 4.1
59.0 56.5505768226 100.791633238 23.0 69.0 66.7010279225 106.0042126 "2012-06-18 03:27:30" 65.0 62.7051768315 103.482809749 2.45
59.0 56.5785645604 99.9324825725 22.0 69.0 66.7476906829 105.204754152 "2012-06-18 03:27:30" 65.0 62.7456937879 102.656708875 3.15
61.0 58.4842633192 105.863313748 28.0 70.0 67.4681996335 110.756380926 "2012-06-18 03:27:30" 66.0 63.5241321603 108.18091936 4.2
58.0 61.0286425998 52.7188571686 -34.0 64.0 67.3394849164 55.7426534291 "2012-06-18 03:27:30" 61.0 64.225121374 54.0645833151 2.7
59.0 61.9302492372 54.0524766562 -33.0 64.0 67.1790623627 56.6728059253 "2012-06-18 03:27:30" 61.0 64.0574148215 54.9868042724 2.6
57.0 56.215151179 -99.131510878 -159.0 69.0 68.4109050415 -106.095367972 "2012-06-18 03:57:30" 66.0 65.3858960987 -103.774541948 4.9
56.0 55.5305753468 -97.0556905389 -157.0 68.0 67.6972283026 -103.676640033 "2012-06-18 03:57:30" 64.0 63.659920124 -100.875942065 5.5
56.0 56.0442619173 -94.4850311869 -154.0 64.0 64.1376375926 -98.3989850544 "2012-06-18 03:57:30" 61.0 61.1033724326 -96.721094838 5.1
56.0 56.3981948211 -92.7452065513 -152.0 64.0 64.4666973031 -96.7175769371 "2012-06-18 03:57:30" 60.0 60.433843255 -94.5137554429 4.9
57.0 58.1333384701 -89.6181746556 -148.0 66.0 67.1333899536 -94.6512040771 "2012-06-18 03:57:30" 62.0 63.1498541416 -92.0728552159 4.35
56.0 57.3181448249 -88.2918554397 -147.0 66.0 67.3032795954 -93.7799419346 "2012-06-18 03:57:30" 59.0 60.3247781196 -89.6282640918 3.6
56.0 57.5073859294 -87.3815989636 -146.0 62.0 63.50870869 -90.2913121111 "2012-06-18 03:57:30" 59.0 60.5101581442 -88.7252032899 3.1
57.0 58.6975414548 -86.8941019331 -145.0 63.0 64.6844889887 -89.9787606493 "2012-06-18 03:57:30" 60.0 61.6961387226 -88.3103056645 4.35
57.0 58.8885565881 -85.9714198363 -144.0 64.0 65.8546857194 -89.7041925495 "2012-06-18 03:57:30" 60.0 61.882838121 -87.3940828943 4.5
57.0 59.080867054 -85.041006516 -143.0 65.0 67.0181738001 -89.4734364944 "2012-06-18 03:57:30" 61.0 63.0653340601 -86.997814916 4.65
42.0 51.3753113217 -39.7992032906 -106.0 50.0 59.2014712381 -41.2089989516 "2012-06-18 03:57:30" 46.0 55.2921762134 -40.4575059651 4.85
42.0 51.534964387 -38.5390708177 -105.0 50.0 59.3510528265 -39.878922806 "2012-06-18 03:57:30" 46.0 55.4470046711 -39.1630318812 5.05
41.0 50.7145154565 -37.1302592511 -104.0 52.0 61.4340864026 -38.9238158413 "2012-06-18 03:57:30" 46.0 55.5969196036 -37.8562321367 6.5
41.0 50.86604923 -35.8552764596 -103.0 52.0 61.5700412924 -37.5488771321 "2012-06-18 03:57:30" 46.0 55.7415308625 -36.5372397659 7.6
41.0 51.0122436598 -34.5687795042 -102.0 52.0 61.7001138998 -36.1611779408 "2012-06-18 03:57:30" 45.0 54.9064751239 -35.0698386295 6.6
40.0 50.1824572032 -33.1637020388 -101.0 46.0 56.0132465634 -33.8635084555 "2012-06-18 03:57:30" 44.0 54.0681550777 -33.6137291809 5.9
56.0 55.3642405127 -97.9029832762 -158.0 69.0 68.5526798479 -105.314192991 "2012-06-18 03:57:30" 65.0 64.5209894849 -102.309570696 5.2
56.0 55.6994052134 -96.2037362925 -156.0 68.0 67.8456091992 -102.878067318 "2012-06-18 03:57:30" 64.0 63.8169543997 -100.055967419 5.5
56.0 55.8706590737 -95.3469184672 -155.0 68.0 67.99604912 -102.073776528 "2012-06-18 03:57:30" 62.0 61.9508085507 -98.0854510888 5.3
48.0 52.9798446857 -67.7040511787 -129.0 56.0 60.8629510387 -70.63198627 "2012-06-18 03:57:30" 53.0 57.9078316345 -69.4396151257 5.4
47.0 52.5968491592 -64.2041621653 -126.0 56.0 61.457432174 -67.3750466415 "2012-06-18 03:57:30" 53.0 58.508437633 -66.2072470514 6.3
47.0 52.993122304 -62.0394677541 -124.0 56.0 61.849553135 -65.1444564456 "2012-06-18 03:57:30" 52.0 57.9202557491 -63.6453276013 6.3
46.0 52.4011201779 -59.5492362422 -122.0 57.0 63.2119809365 -63.2736779138 "2012-06-18 03:57:30" 51.0 57.328354924 -61.0672490999 7.2
45.0 51.8041938229 -57.0456206648 -120.0 53.0 59.6833872019 -59.4410980921 "2012-06-18 03:57:30" 50.0 56.7316368494 -58.4739242876 6.7
44.0 51.2019689677 -54.5295918956 -118.0 52.0 59.0818753735 -56.7668328627 "2012-06-18 03:57:30" 49.0 56.1291787029 -55.8662423941 6.1
44.0 51.5783790199 -52.2390051848 -116.0 52.0 59.4552157384 -54.3768926835 "2012-06-18 03:57:30" 48.0 55.5202141877 -53.2450106844 5.9
44.0 51.7643696038 -51.0780496035 -115.0 52.0 59.6385079307 -53.162748215 "2012-06-18 03:57:30" 48.0 55.7057526107 -52.0577851137 5.7
44.0 52.1310670357 -48.7235511986 -113.0 51.0 59.0179534243 -50.4184852242 "2012-06-18 03:57:30" 47.0 55.0855801164 -49.4069337095 5.15
37.0 48.3840062081 -18.3342525101 -90.0 49.0 59.8337784092 -18.5589326142 "2012-06-18 03:57:30" 45.0 56.0054729915 -18.4298741003 7.85
37.0 48.4574013123 -15.6009447793 -88.0 45.0 56.0602931569 -15.5634834021 "2012-06-18 03:57:30" 42.0 53.1965609925 -15.5569024695 9.4
38.0 49.4192272762 -14.2071112329 -87.0 46.0 57.0276930702 -14.1267821773 "2012-06-18 03:57:30" 43.0 54.1634558859 -14.1359725435 9.3
39.0 50.3647824876 -11.4058876742 -85.0 51.0 61.7885200044 -11.1965012361 "2012-06-18 03:57:30" 48.0 58.9293755858 -11.2099193279 9.45
38.0 48.7628198994 2.31654132184 -75.0 53.0 63.1006283909 3.6340293671 "2012-06-18 03:57:30" 45.0 55.4167948854 2.92925355786 7.2
56.0 56.5783553763 -91.8668397434 -151.0 64.0 64.6341921514 -95.8670533212 "2012-06-18 03:57:30" 60.0 60.6087380243 -93.6482660945 4.8
56.0 56.9446132367 -90.0920997921 -149.0 65.0 65.9716690541 -94.8048146079 "2012-06-18 03:57:30" 62.0 62.972883068 -92.9522189252 4.5
58.0 60.2703021536 -84.5574079738 -142.0 65.0 67.1972434813 -88.5538190617 "2012-06-18 03:57:30" 61.0 63.252787678 -86.0668534022 5.2
50.0 53.7342862038 -74.5358833842 -135.0 57.0 60.6524742669 -77.2898203331 "2012-06-18 03:57:30" 55.0 58.6750359122 -76.4294077411 6.4
50.0 53.937016572 -73.5292577631 -134.0 57.0 60.851325472 -76.278690781 "2012-06-18 03:57:30" 54.0 57.8871990302 -75.0149761946 6.5
49.0 53.1551273502 -72.1705139687 -133.0 57.0 61.0503137101 -75.2573334372 "2012-06-18 03:57:30" 54.0 58.0887918262 -73.9959765982 6.55
48.0 52.3744996125 -70.8147816914 -132.0 57.0 61.2493170849 -74.2254923707 "2012-06-18 03:57:30" 54.0 58.2903689115 -72.9673649653 6.6
45.0 51.9959428112 -55.9198656098 -119.0 53.0 59.8742327494 -58.2715986253 "2012-06-18 03:57:30" 49.0 55.9383528009 -57.0249863124 6.3
36.0 47.4839971507 -16.9775181337 -89.0 48.0 58.9077719235 -17.0614930451 "2012-06-18 03:57:30" 44.0 55.0816389666 -16.9843318905 9.4
38.0 49.3415623417 -7.28555283758 -82.0 47.0 57.885703916 -6.86847466746 "2012-06-18 03:57:30" 44.0 55.0223234309 -6.98871952934 7.2
37.0 48.3553388369 -5.96551392792 -81.0 50.0 60.7017264457 -5.29859375726 "2012-06-18 03:57:30" 46.0 56.8805639961 -5.47042587082 6.45
38.0 48.6373460391 3.66736166924 -74.0 52.0 62.0366734239 4.96794686881 "2012-06-18 03:57:30" 44.0 54.3394335373 4.21842318002 7.0
60.0 58.8095188561 82.1201271759 0.0 66.0 65.1531987208 85.6060505929 "2012-06-18 03:57:30" 63.0 62.0211370446 83.7013862186 4.7
60.0 58.7304006304 82.9298446846 1.0 67.0 66.0957757201 87.1206150885 "2012-06-18 03:57:30" 63.0 61.9383168276 84.5033102249 4.75
59.0 57.4938264772 84.0895100702 3.0 66.0 64.9037338036 87.9817465212 "2012-06-18 03:57:30" 63.0 61.7799318719 86.10849064 5.3
59.0 57.4244157736 84.9050065885 4.0 66.0 64.8249842685 88.7739824216 "2012-06-18 03:57:30" 62.0 60.6482176109 86.3658167072 4.9
56.0 56.7605261261 -90.9825449638 -150.0 64.0 64.8035643588 -95.0096223969 "2012-06-18 03:57:30" 61.0 61.792116552 -93.2851523418 4.6
48.0 52.5766127454 -69.7862135546 -131.0 56.0 60.4639670293 -72.7469123474 "2012-06-18 03:57:30" 53.0 57.5047981498 -71.5429929975 6.2
44.0 51.3908626207 -53.3894329693 -117.0 52.0 59.2696073872 -55.5781878938 "2012-06-18 03:57:30" 48.0 55.3327060258 -54.4205863509 6.0
44.0 51.9486637096 -49.9063129369 -114.0 51.0 58.8390218586 -51.6514762649 "2012-06-18 03:57:30" 48.0 55.8891290194 -50.8586928162 5.6
42.0 50.6995658081 -44.7221646575 -110.0 50.0 58.5580709974 -46.398145238 "2012-06-18 03:57:30" 46.0 54.6310941819 -45.5113493015 4.15
42.0 50.8733099224 -43.5088953526 -109.0 49.0 57.74602384 -44.8956160144 "2012-06-18 03:57:30" 46.0 54.8019320332 -44.2664554849 3.3
42.0 51.0440906869 -42.284054879 -108.0 50.0 58.8881468756 -43.8299047093 "2012-06-18 03:57:30" 46.0 54.9692822879 -43.0092196335 3.4
43.0 53.992080711 -21.2035339064 -92.0 51.0 61.6573967548 -21.6159269001 "2012-06-18 03:57:30" 47.0 57.8295900023 -21.3730673506 9.5
42.0 53.0901773673 -19.7738646494 -91.0 49.0 59.7947571994 -20.0236599428 "2012-06-18 03:57:30" 45.0 55.9629001717 -19.8576130543 7.1
38.0 48.3557284866 6.34716407678 -72.0 51.0 60.8363457697 7.67131411314 "2012-06-18 03:57:30" 44.0 54.0749232805 6.9401929468 6.6
37.0 47.2581912807 7.57315806281 -71.0 51.0 60.7057510331 9.05383549302 "2012-06-18 03:57:30" 45.0 54.8948485992 8.38980066045 6.5
60.0 62.4503010427 -84.5945995519 -141.0 66.0 68.3515254455 -88.3679586378 "2012-06-18 03:57:30" 63.0 65.4160887355 -86.2923642988 5.4
45.0 55.4031370502 -29.6687233876 -98.0 52.0 62.1551974512 -30.4907078358 "2012-06-18 03:57:30" 48.0 58.3050894648 -29.9830573922 5.7
46.0 56.4754437921 -28.3824703545 -97.0 52.0 62.251119671 -29.0457300355 "2012-06-18 03:57:30" 49.0 59.3705268987 -28.6847005207 6.0
37.0 48.2948795215 -4.59100491696 -80.0 54.0 64.450506336 -3.65092485557 "2012-06-18 03:57:30" 47.0 57.7766026282 -3.98624364189 6.1
38.0 48.5016033725 5.01108631074 -73.0 51.0 60.9596712495 6.27632649294 "2012-06-18 03:57:30" 43.0 53.2523066724 5.4889849873 6.2
48.0 52.7784259177 -68.749369989 -130.0 56.0 60.6636404305 -71.6949187955 "2012-06-18 03:57:30" 53.0 57.7065007592 -70.4963040619 5.9
45.0 55.6962775462 -25.5111528148 -95.0 52.0 62.4195238386 -26.127444617 "2012-06-18 03:57:30" 48.0 58.5853313948 -25.7407759696 6.1
45.0 55.7768728288 -24.108071939 -94.0 52.0 62.4914876751 -24.65567675 "2012-06-18 03:57:30" 49.0 59.6220282289 -24.3867687729 7.9
43.0 50.8301783174 22.1788610463 -60.0 50.0 57.8632132049 23.1737549153 "2012-06-18 03:57:30" 46.0 53.8416706584 22.5666466703 5.35
42.0 49.5871693242 23.2545507374 -59.0 51.0 58.6700658208 24.5577334091 "2012-06-18 03:57:30" 46.0 53.621636426 23.7653213946 5.5
60.0 62.0191862367 59.8552856298 -27.0 65.0 67.2861660468 62.7416737929 "2012-06-18 03:57:30" 62.0 64.1551954325 60.8873105009 1.2
47.0 52.7953904153 -63.1264264784 -125.0 56.0 61.6540038499 -66.265848455 "2012-06-18 03:57:30" 52.0 57.722145219 -64.7516600005 6.1
46.0 52.2056910123 -60.650832586 -123.0 56.0 62.0439366936 -64.0106216721 "2012-06-18 03:57:30" 52.0 58.1173020496 -62.5279317022 7.0
46.0 52.5955347109 -58.4380349452 -121.0 56.0 62.4286066705 -61.7046416458 "2012-06-18 03:57:30" 51.0 57.5232337929 -59.9318733986 6.8
43.0 51.3275431028 -47.3198099837 -112.0 51.0 59.1939947854 -49.172434116 "2012-06-18 03:57:30" 47.0 55.2645836673 -48.1909446532 4.9
38.0 48.5174233241 -30.3825442176 -99.0 53.0 63.0096822899 -32.0834944098 "2012-06-18 03:57:30" 47.0 57.2278880915 -31.2581242882 5.5
37.0 48.1402426515 -1.85111480053 -78.0 54.0 64.3173183742 -0.670461633392 "2012-06-18 03:57:30" 48.0 58.5867780679 -1.06158872669 6.6
38.0 48.9823856464 -0.404042655514 -77.0 55.0 65.1880252935 0.883552884433 "2012-06-18 03:57:30" 48.0 58.4998998561 0.36358329867 6.9
38.0 48.8778820176 0.959204000345 -76.0 54.0 64.1511807576 2.27307921403 "2012-06-18 03:57:30" 47.0 57.443797259 1.70023720155 6.9
42.0 50.5150206539 18.3939924717 -63.0 50.0 58.4398575072 19.4616712485 "2012-06-18 03:57:30" 46.0 54.4690538571 18.8876219715 5.1
43.0 51.2837117072 19.7472705905 -62.0 51.0 59.2479229368 20.8782572453 "2012-06-18 03:57:30" 47.0 55.2620241683 20.2645967318 5.1
48.0 53.1807778599 -66.650053603 -128.0 56.0 61.0617726901 -69.5578642149 "2012-06-18 03:57:30" 53.0 58.1086757766 -68.3726969522 5.0
48.0 53.3811366337 -65.5871695366 -127.0 56.0 61.2599768616 -68.4723014795 "2012-06-18 03:57:30" 53.0 58.3089170788 -67.2953185117 5.25
43.0 51.5058998602 -46.1217750719 -111.0 51.0 59.3669003462 -47.9131919884 "2012-06-18 03:57:30" 47.0 55.4408509789 -46.9627781915 4.6
43.0 51.0602408138 20.9697188713 -61.0 51.0 59.0595233986 22.1195747186 "2012-06-18 03:57:30" 47.0 55.0572587387 21.4930531484 5.4
57.0 57.2285292466 -94.0258903756 -153.0 63.0 63.2931473943 -96.9617777248 "2012-06-18 03:57:30" 60.0 60.260992594 -95.3730039343 4.9
42.0 50.7290322395 17.1464916053 -64.0 49.0 57.6333027346 18.0461074132 "2012-06-18 03:57:30" 46.0 54.6665103206 17.6339651882 5.0
